"ScientificName","CommonName","Name","SHAPE_Area","SHAPE_Leng","Year","nOcc"
"Cardinalis cardinalis","Northern Cardinal","Mountsberg",5567478.30542113,26113.8638965324,"1980",1
"Cardinalis cardinalis","Northern Cardinal","Mountsberg",5567478.30542113,26113.8638965324,"1996",1
"Cardinalis cardinalis","Northern Cardinal","Mountsberg",5567478.30542113,26113.8638965324,"2001",3
"Cardinalis cardinalis","Northern Cardinal","Mountsberg",5567478.30542113,26113.8638965324,"2002",1
"Cardinalis cardinalis","Northern Cardinal","Mountsberg",5567478.30542113,26113.8638965324,"2003",2
"Cardinalis cardinalis","Northern Cardinal","Mountsberg",5567478.30542113,26113.8638965324,"2004",3
"Cardinalis cardinalis","Northern Cardinal","Mountsberg",5567478.30542113,26113.8638965324,"2005",1
"Cardinalis cardinalis","Northern Cardinal","Mountsberg",5567478.30542113,26113.8638965324,"2010",3
"Cardinalis cardinalis","Northern Cardinal","Mountsberg",5567478.30542113,26113.8638965324,"2016",3
"Cardinalis cardinalis","Northern Cardinal","Mountsberg",5567478.30542113,26113.8638965324,"2017",2
"Cardinalis cardinalis","Northern Cardinal","Mountsberg",5567478.30542113,26113.8638965324,"2018",2
"Cardinalis cardinalis","Northern Cardinal","Ontario Heritage Trust",875000.926808534,10204.5181470079,"1999",1
"Cardinalis cardinalis","Northern Cardinal","Ontario Heritage Trust",875000.926808534,10204.5181470079,"2000",2
"Cardinalis cardinalis","Northern Cardinal","Ontario Heritage Trust",875000.926808534,10204.5181470079,"2017",3
"Cardinalis cardinalis","Northern Cardinal","Ontario Heritage Trust",875000.926808534,10204.5181470079,"2019",2
"Cardinalis cardinalis","Northern Cardinal","Pleasantview",571411.693845864,13154.41632583,"2016",4
"Cardinalis cardinalis","Northern Cardinal","Rattlesnake Point",3134841.54723394,17343.8762811828,"",1
"Cardinalis cardinalis","Northern Cardinal","Rattlesnake Point",3134841.54723394,17343.8762811828,"2003",1
"Cardinalis cardinalis","Northern Cardinal","Rattlesnake Point",3134841.54723394,17343.8762811828,"2008",2
"Cardinalis cardinalis","Northern Cardinal","Rattlesnake Point",3134841.54723394,17343.8762811828,"2009",1
"Cardinalis cardinalis","Northern Cardinal","Robert Edmondson",309578.771140501,2556.27669523835,"1979",1
"Cardinalis cardinalis","Northern Cardinal","Robert Edmondson",309578.771140501,2556.27669523835,"1980",1
"Cardinalis cardinalis","Northern Cardinal","Robert Edmondson",309578.771140501,2556.27669523835,"2014",1
"Cardinalis cardinalis","Northern Cardinal","Robert Edmondson",309578.771140501,2556.27669523835,"2015",1
"Cardinalis cardinalis","Northern Cardinal","Robert Edmondson",309578.771140501,2556.27669523835,"2017",1
"Cardinalis cardinalis","Northern Cardinal","Robert Edmondson",309578.771140501,2556.27669523835,"2019",3
"Cardinalis cardinalis","Northern Cardinal","Scotch Block",332299.945270301,4924.8978716155,"1995",3
"Cardinalis cardinalis","Northern Cardinal","Shanahan",685139.918946232,3958.93150142607,"1980",1
"Cardinalis cardinalis","Northern Cardinal","Shanahan",685139.918946232,3958.93150142607,"1994",1
"Cardinalis cardinalis","Northern Cardinal","Shanahan",685139.918946232,3958.93150142607,"1998",1
"Cardinalis cardinalis","Northern Cardinal","Sixteen Valley",306335.862308398,2299.73147171583,"2003",1
"Cardinalis cardinalis","Northern Cardinal","Waterdown Woods",1201421.16413869,13099.893366282,"2003",2
"Cardinalis cardinalis","Northern Cardinal","Waterdown Woods",1201421.16413869,13099.893366282,"2007",1
"Cardinalis cardinalis","Northern Cardinal","Waterdown Woods",1201421.16413869,13099.893366282,"2011",2
"Cardinalis cardinalis","Northern Cardinal","Waterdown Woods",1201421.16413869,13099.893366282,"2012",1
"Cardinalis cardinalis","Northern Cardinal","Waterdown Woods",1201421.16413869,13099.893366282,"2013",2
"Cardinalis cardinalis","Northern Cardinal","Waterdown Woods",1201421.16413869,13099.893366282,"2015",2
"Cardinalis cardinalis","Northern Cardinal","Waterdown Woods",1201421.16413869,13099.893366282,"2016",2
"Cardinalis cardinalis","Northern Cardinal","Waterdown Woods",1201421.16413869,13099.893366282,"2017",2
"Cardinalis cardinalis","Northern Cardinal","Waterdown Woods",1201421.16413869,13099.893366282,"2018",2
"Cardinalis cardinalis","Northern Cardinal","Waterdown Woods",1201421.16413869,13099.893366282,"2019",3
"Cardinalis cardinalis","Northern Cardinal","Wildflower Woods",97132.6676132623,1433.85301091368,"2003",1
"Cardinalis cardinalis","Northern Cardinal","Wildflower Woods",97132.6676132623,1433.85301091368,"2013",1
"Carduus nutans","Nodding Thistle","Hilton Falls",6554966.97885713,21467.8635752883,"1979",2
"Carduus nutans","Nodding Thistle","Kelso",4595864.23228718,19903.4650662131,"",1
"Carduus nutans","Nodding Thistle","Mount Nemo",2041112.44435219,17672.052464976,"2008",1
"Carduus nutans","Nodding Thistle","Scotch Block",332299.945270301,4924.8978716155,"1998",1
"Carduus nutans","Nodding Thistle","Speyside",261658.286859765,2675.93948459162,"1997",1
"Carex","Sedge species","Andrusyshyn",75074.5303411785,1220.93200693381,"2019",4
"Carex","Sedge species","Crawford Lake",3533574.91668159,15716.7101569121,"1979",1
"Carex","Sedge species","Crawford Lake",3533574.91668159,15716.7101569121,"2001",2
"Carex","Sedge species","Crawford Lake",3533574.91668159,15716.7101569121,"2003",11
"Carex","Sedge species","Crawford Lake",3533574.91668159,15716.7101569121,"2006",9
"Carex","Sedge species","Crawford Lake",3533574.91668159,15716.7101569121,"2009",1
"Carex","Sedge species","Crawford Lake",3533574.91668159,15716.7101569121,"2019",2
"Carex","Sedge species","Esquesing",152311.252096643,1621.70962808104,"1979",1
"Carex","Sedge species","Glenorchy",4044995.26730957,34661.1897742475,"2007",1
"Carex","Sedge species","Glenorchy",4044995.26730957,34661.1897742475,"2008",22
"Carex","Sedge species","Grindstone Creek",637958.309721377,6179.08721992977,"2006",2
"Carex","Sedge species","Hilton Falls",6554966.97885713,21467.8635752883,"1979",13
"Carex","Sedge species","Hilton Falls",6554966.97885713,21467.8635752883,"1980",1
"Carex","Sedge species","Hilton Falls",6554966.97885713,21467.8635752883,"2008",3
"Carex","Sedge species","Hilton Falls",6554966.97885713,21467.8635752883,"2009",48
"Carex","Sedge species","Hilton Falls",6554966.97885713,21467.8635752883,"2010",12
"Carex","Sedge species","Kelso",4595864.23228718,19903.4650662131,"2006",11
"Carex","Sedge species","Kelso",4595864.23228718,19903.4650662131,"2010",14
"Carex","Sedge species","Kelso",4595864.23228718,19903.4650662131,"2011",10
"Carex","Sedge species","Kerncliff",373252.326825636,5574.40512960949,"2006",3
"Carex","Sedge species","Kiwanis",412201.80317718,2596.28369485983,"2010",5
"Carex","Sedge species","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"2007",15
"Carex","Sedge species","Mount Nemo",2041112.44435219,17672.052464976,"2003",4
"Carex","Sedge species","Mount Nemo",2041112.44435219,17672.052464976,"2008",3
"Carex","Sedge species","Mountsberg",5567478.30542113,26113.8638965324,"1980",2
"Carex","Sedge species","Mountsberg",5567478.30542113,26113.8638965324,"2017",24
"Carex","Sedge species","Paiement",115533.050342404,1588.62169701103,"2012",3
"Carex","Sedge species","Plaikner",223643.259934607,2114.13619646547,"2019",3
"Carex","Sedge species","Rattlesnake Point",3134841.54723394,17343.8762811828,"1993",2
"Carex","Sedge species","Rattlesnake Point",3134841.54723394,17343.8762811828,"2006",1
"Carex","Sedge species","Rattlesnake Point",3134841.54723394,17343.8762811828,"2009",2
"Carex","Sedge species","Shanahan",685139.918946232,3958.93150142607,"2003",14
"Carex","Sedge species","Tirion",201397.597452191,1963.85244232389,"1980",1
"Carex","Sedge species","Waterdown Woods",1201421.16413869,13099.893366282,"2006",4
"Carex albursina","White-bear Sedge","Clappison Woods",855145.068523948,9861.804672706,"",1
"Carex albursina","White-bear Sedge","Crawford Lake",3533574.91668159,15716.7101569121,"",1
"Carex albursina","White-bear Sedge","Crawford Lake",3533574.91668159,15716.7101569121,"1979",3
"Carex albursina","White-bear Sedge","Crawford Lake",3533574.91668159,15716.7101569121,"1999",1
"Carex albursina","White-bear Sedge","Hilton Falls",6554966.97885713,21467.8635752883,"1979",2
"Carex albursina","White-bear Sedge","Hilton Falls",6554966.97885713,21467.8635752883,"2008",2
"Carex albursina","White-bear Sedge","Hilton Falls",6554966.97885713,21467.8635752883,"2009",1
"Carex albursina","White-bear Sedge","Mount Nemo",2041112.44435219,17672.052464976,"1999",1
"Carex albursina","White-bear Sedge","Mount Nemo",2041112.44435219,17672.052464976,"2008",3
"Carex albursina","White-bear Sedge","Rattlesnake Point",3134841.54723394,17343.8762811828,"",1
"Carex albursina","White-bear Sedge","Rattlesnake Point",3134841.54723394,17343.8762811828,"1979",3
"Carex albursina","White-bear Sedge","Rattlesnake Point",3134841.54723394,17343.8762811828,"2016",1
"Carex albursina","White-bear Sedge","Speyside",261658.286859765,2675.93948459162,"2017",1
"Carex albursina","White-bear Sedge","Tirion",201397.597452191,1963.85244232389,"1999",1
"Carex alopecoidea","Foxtail Sedge","Esquesing",152311.252096643,1621.70962808104,"1979",1
"Carex alopecoidea","Foxtail Sedge","Kelso",4595864.23228718,19903.4650662131,"",1
"Carex amphibola","Ambiguous Sedge","Crawford Lake",3533574.91668159,15716.7101569121,"1979",1
"Carex amphibola","Ambiguous Sedge","Rattlesnake Point",3134841.54723394,17343.8762811828,"1979",1
"Carex aquatilis","Aquatic Sedge","Crawford Lake",3533574.91668159,15716.7101569121,"2004",3
"Carex aquatilis","Aquatic Sedge","Hilton Falls",6554966.97885713,21467.8635752883,"1979",1
"Carex arctata","Compressed Sedge","Crawford Lake",3533574.91668159,15716.7101569121,"",1
"Carex arctata","Compressed Sedge","Crawford Lake",3533574.91668159,15716.7101569121,"2004",2
"Carex arctata","Compressed Sedge","Hilton Falls",6554966.97885713,21467.8635752883,"1979",5
"Carex arctata","Compressed Sedge","Mountsberg",5567478.30542113,26113.8638965324,"2013",1
"Carex arctata","Compressed Sedge","Ontario Heritage Trust",875000.926808534,10204.5181470079,"2014",1
"Carex arctata","Compressed Sedge","Rattlesnake Point",3134841.54723394,17343.8762811828,"",1
"Carex aurea","Golden Sedge","Clappison Woods",855145.068523948,9861.804672706,"",1
"Carex aurea","Golden Sedge","Crawford Lake",3533574.91668159,15716.7101569121,"",1
"Carex aurea","Golden Sedge","Crawford Lake",3533574.91668159,15716.7101569121,"1975",1
"Carex aurea","Golden Sedge","Crawford Lake",3533574.91668159,15716.7101569121,"1976",2
"Carex aurea","Golden Sedge","Crawford Lake",3533574.91668159,15716.7101569121,"1979",2
"Carex aurea","Golden Sedge","Hilton Falls",6554966.97885713,21467.8635752883,"1979",2
"Carex aurea","Golden Sedge","Kelso",4595864.23228718,19903.4650662131,"",1
"Carex aurea","Golden Sedge","Kilbride",1262241.86645545,10405.2284448954,"1979",1
"Carex aurea","Golden Sedge","Mountsberg",5567478.30542113,26113.8638965324,"1980",2
"Carex aurea","Golden Sedge","Ontario Heritage Trust",875000.926808534,10204.5181470079,"1979",3
"Carex aurea","Golden Sedge","Rattlesnake Point",3134841.54723394,17343.8762811828,"",1
"Carex bebbii","Bebb's Sedge","Campbellville",12916.5156852148,978.174518720649,"1992",1
"Carex bebbii","Bebb's Sedge","Carlisle",277636.790022102,7975.47568890442,"1992",1
"Carex bebbii","Bebb's Sedge","Crawford Lake",3533574.91668159,15716.7101569121,"1975",1
"Carex bebbii","Bebb's Sedge","Crawford Lake",3533574.91668159,15716.7101569121,"2004",1
"Carex bebbii","Bebb's Sedge","Fuciarelli",602087.518838103,4867.30886389154,"1992",1
"Carex bebbii","Bebb's Sedge","Hilton Falls",6554966.97885713,21467.8635752883,"1979",2
"Carex bebbii","Bebb's Sedge","Hilton Falls",6554966.97885713,21467.8635752883,"1981",3
"Carex bebbii","Bebb's Sedge","Hilton Falls",6554966.97885713,21467.8635752883,"2009",1
"Carex bebbii","Bebb's Sedge","Kelso",4595864.23228718,19903.4650662131,"2011",2
"Carex bebbii","Bebb's Sedge","Moffat-Badenoch Swamp",1605223.23117661,10018.3092689198,"1980",1
"Carex bebbii","Bebb's Sedge","Mountsberg",5567478.30542113,26113.8638965324,"1992",1
"Carex bebbii","Bebb's Sedge","Mountsberg",5567478.30542113,26113.8638965324,"2017",5
"Carex bebbii","Bebb's Sedge","Rattlesnake Point",3134841.54723394,17343.8762811828,"",1
"Carex bebbii","Bebb's Sedge","Robert Edmondson",309578.771140501,2556.27669523835,"1992",1
"Carex blanda","Smooth Sedge","Clappison Woods",855145.068523948,9861.804672706,"",1
"Carex blanda","Smooth Sedge","Crawford Lake",3533574.91668159,15716.7101569121,"",1
"Carex blanda","Smooth Sedge","Glenorchy",4044995.26730957,34661.1897742475,"1985",1
"Carex blanda","Smooth Sedge","Hilton Falls",6554966.97885713,21467.8635752883,"1980",1
"Carex blanda","Smooth Sedge","Mount Nemo",2041112.44435219,17672.052464976,"1980",1
